STUDENT_ID;GRADE_PERCENT;DDATE
3050918;24;28.10.2022
3050904;29;28.10.2022
3050890;0;28.10.2022
2846594;0;28.10.2022
3050878;30;28.10.2022
3050861;4;28.10.2022
3050846;2;28.10.2022
3049735;0;28.10.2022
3050831;0;28.10.2022
2727921;0;28.10.2022
3050815;1;28.10.2022
3050796;0;28.10.2022
2701089;0;28.10.2022
3050684;5;28.10.2022
3050613;16;28.10.2022
3050602;0;28.10.2022
2701059;0;28.10.2022
1553881;0;28.10.2022
3050526;4;28.10.2022
3023082;0;28.10.2022
3023081;0;28.10.2022
3050486;30;28.10.2022
3050446;0;28.10.2022
3050403;16;28.10.2022
3050357;0;28.10.2022
2863501;30;28.10.2022
3050347;5;28.10.2022
3050342;0;28.10.2022
2736566;27;28.10.2022
3050320;18;28.10.2022
3050317;0;28.10.2022
3050296;0;28.10.2022
1299359;0;28.10.2022
3050278;0;28.10.2022
3050244;29;28.10.2022
3023069;0;28.10.2022
3050226;20;28.10.2022
3050207;17;28.10.2022
3050191;22;28.10.2022
3050185;13;28.10.2022
3050137;0;28.10.2022
3050111;30;28.10.2022
3050105;0;28.10.2022
2978859;29;28.10.2022
3050034;29;28.10.2022
3050030;0;28.10.2022
3049983;28.000000000000004;28.10.2022
2846844;0;28.10.2022
3049954;17;28.10.2022
3049917;29;28.10.2022
3049891;13;28.10.2022
3023053;14.000000000000002;28.10.2022
2700881;0;28.10.2022
3049801;23;28.10.2022
3049785;0;28.10.2022
3049781;3;28.10.2022
3051201;26;28.10.2022
1350669;0;28.10.2022
3227763;6;28.10.2022
2700832;30;28.10.2022
3051064;6;28.10.2022
3051040;30;28.10.2022
1523343;0;28.10.2022
3050891;0;28.10.2022
297699;28.000000000000004;28.10.2022
3050761;13;28.10.2022
3050756;0;28.10.2022
2700733;30;28.10.2022
3050745;0;28.10.2022
3050742;24;28.10.2022
3050721;14.000000000000002;28.10.2022
3050717;0;28.10.2022
3050713;0;28.10.2022
3050710;0;28.10.2022
3050651;0;28.10.2022
3050594;0;28.10.2022
3050535;0;28.10.2022
3050525;0;28.10.2022
3023021;12;28.10.2022
3050516;2;28.10.2022
3050498;19;28.10.2022
95732;8;28.10.2022
3050470;0;28.10.2022
3050389;0;28.10.2022
3092857;0;28.10.2022
3050367;0;28.10.2022
3023007;0;28.10.2022
3023006;18;28.10.2022
1373114;0;28.10.2022
3050321;17;28.10.2022
3080239;28.000000000000004;28.10.2022
3050257;0;28.10.2022
3050218;0;28.10.2022
3050209;17;28.10.2022
3050203;30;28.10.2022
3050200;11;28.10.2022
3050164;29;28.10.2022
3050155;29;28.10.2022
3050149;0;28.10.2022
3050126;0;28.10.2022
3050119;0;28.10.2022
3050047;28.000000000000004;28.10.2022
3050044;0;28.10.2022
3050035;26;28.10.2022
3050017;13;28.10.2022
3050008;13;28.10.2022
3049982;26;28.10.2022
3049976;30;28.10.2022
2744680;25;28.10.2022
3049949;30;28.10.2022
3049905;30;28.10.2022
3049895;0;28.10.2022
3049877;0;28.10.2022
3049868;16;28.10.2022
2700528;24;28.10.2022
3049859;0;28.10.2022
2778337;0;28.10.2022
1683974;0;28.10.2022
3049833;30;28.10.2022
3049822;4;28.10.2022
3049808;0;28.10.2022
3022981;13;28.10.2022
3050007;0;27.10.2022
3223361;2;27.10.2022
3049983;28.000000000000004;27.10.2022
3049933;0;27.10.2022
3049917;17;27.10.2022
3049894;0;27.10.2022
2700901;18;27.10.2022
3049804;0;27.10.2022
3049792;0;27.10.2022
3049781;3;27.10.2022
2947194;0;27.10.2022
3049742;11;27.10.2022
2997916;5;27.10.2022
3051195;6;27.10.2022
3051181;0;27.10.2022
3051169;0;27.10.2022
3051165;16;27.10.2022
3051142;2;27.10.2022
3051140;0;27.10.2022
3138476;0;27.10.2022
3023039;0;27.10.2022
3051098;2;27.10.2022
3051089;29;27.10.2022
3051038;0;27.10.2022
3051005;30;27.10.2022
3050993;27;27.10.2022
2736480;0;27.10.2022
3050959;30;27.10.2022
3050954;18;27.10.2022
3050944;0;27.10.2022
3050941;13;27.10.2022
3050927;29;27.10.2022
3050922;30;27.10.2022
3050905;26;27.10.2022
3023032;15;27.10.2022
3050877;5;27.10.2022
3050852;27;27.10.2022
3050818;8;27.10.2022
3050806;0;27.10.2022
3050793;0;27.10.2022
3050765;5;27.10.2022
2827989;30;27.10.2022
1466975;4;27.10.2022
3050679;29;27.10.2022
3050655;0;27.10.2022
3050604;0;27.10.2022
317936;0;27.10.2022
3050569;30;27.10.2022
3050566;24;27.10.2022
3050563;0;27.10.2022
3050558;13;27.10.2022
3050528;0;27.10.2022
3023021;12;27.10.2022
3050498;19;27.10.2022
3023019;1;27.10.2022
3050478;22;27.10.2022
3050461;26;27.10.2022
2736498;13;27.10.2022
3050443;29;27.10.2022
3050424;0;27.10.2022
3050389;0;27.10.2022
3050386;9;27.10.2022
3050383;0;27.10.2022
1593147;0;27.10.2022
3050380;19;27.10.2022
3050361;0;27.10.2022
3050324;0;27.10.2022
3050273;0;27.10.2022
3050266;29;27.10.2022
3050221;0;27.10.2022
3021687;0;27.10.2022
3050189;9;27.10.2022
3050115;1;27.10.2022
3050109;30;27.10.2022
3050081;10;27.10.2022
3050065;0;27.10.2022
3022989;0;27.10.2022
3050008;13;27.10.2022
3049946;27;27.10.2022
2736402;0;27.10.2022
3049916;24;27.10.2022
3049895;0;27.10.2022
3049890;0;27.10.2022
2700528;24;27.10.2022
3022982;0;27.10.2022
3049833;30;27.10.2022
2177307;9;27.10.2022
3049786;0;27.10.2022
3049753;14.000000000000002;27.10.2022
2733272;6;27.10.2022
3022897;0;27.10.2022
3049723;17;27.10.2022
3046879;27;27.10.2022
3049708;28.000000000000004;27.10.2022
3049695;11;27.10.2022
3022965;0;27.10.2022
3050808;0;27.10.2022
3050798;0;27.10.2022
3050766;11;27.10.2022
2700451;16;27.10.2022
3050698;0;27.10.2022
3050691;29;27.10.2022
3050687;0;27.10.2022
3050657;17;27.10.2022
3050636;9;27.10.2022
3050571;5;27.10.2022
3050552;5;27.10.2022
2056054;13;27.10.2022
3050530;0;27.10.2022
3050454;2;27.10.2022
3050451;22;27.10.2022
3022951;30;27.10.2022
3235921;28.000000000000004;27.10.2022
3050362;0;27.10.2022
3050328;19;27.10.2022
2736404;29;27.10.2022
3050304;29;27.10.2022
3050274;2;27.10.2022
3050258;8;27.10.2022
3050241;0;27.10.2022
3050217;0;27.10.2022
3050208;0;27.10.2022
1522759;0;27.10.2022
3050176;0;27.10.2022
3050171;25;27.10.2022
3050168;0;27.10.2022
3022941;30;27.10.2022
3050144;0;27.10.2022
3050124;0;27.10.2022
3050116;29;27.10.2022
3022936;0;27.10.2022
3050087;0;27.10.2022
3050063;6;27.10.2022
3050033;30;27.10.2022
3050012;10;27.10.2022
3049981;2;27.10.2022
3022927;30;27.10.2022
3022926;0;27.10.2022
3049896;17;27.10.2022
3049860;1;27.10.2022
1268719;24;27.10.2022
3049854;2;27.10.2022
3049846;15;27.10.2022
3049818;11;27.10.2022
3049743;29;27.10.2022
3049724;30;27.10.2022
3049720;0;27.10.2022
3022913;16;27.10.2022
3022912;0;27.10.2022
78271;0;27.10.2022
2736405;0;27.10.2022
3049657;0;27.10.2022
1574028;9;27.10.2022
3338430;29;27.10.2022
2856533;8;27.10.2022
3022993;17;27.10.2022
94366;0;27.10.2022
3387730;12;27.10.2022
3359864;29;27.10.2022
3050162;0;20.09.2022
3050290;0;20.09.2022
3050237;0;20.09.2022
3050226;0;20.09.2022
3050197;0;20.09.2022
3050166;0;20.09.2022
3050163;1;20.09.2022
3117247;0;20.09.2022
3050128;7.000000000000001;20.09.2022
3050114;0;20.09.2022
3050076;0;20.09.2022
3023059;0;20.09.2022
3050050;0;20.09.2022
3050030;0;20.09.2022
3023058;0;20.09.2022
3050018;0;20.09.2022
3049983;2;20.09.2022
3049933;0;20.09.2022
3049929;0;20.09.2022
3023056;6;20.09.2022
3023055;0;20.09.2022
3049864;0;20.09.2022
3049804;0;20.09.2022
2700881;0;20.09.2022
3049765;0;20.09.2022
3023050;0;20.09.2022
3049762;0;20.09.2022
3051207;0;20.09.2022
2700862;0;20.09.2022
3051201;0;20.09.2022
3051195;0;20.09.2022
1520742;0;20.09.2022
3051167;0;20.09.2022
3051163;0;20.09.2022
2700825;0;20.09.2022
3051090;0;20.09.2022
3051077;0;20.09.2022
3023035;1;20.09.2022
1523343;0;20.09.2022
2736480;0;20.09.2022
3050963;0;20.09.2022
3050959;0;20.09.2022
3050957;0;20.09.2022
3050933;0;20.09.2022
3050927;0;20.09.2022
3050886;0;20.09.2022
3050877;0;20.09.2022
3050873;0;20.09.2022
297699;6;20.09.2022
3050769;0;20.09.2022
3050742;0;20.09.2022
3050734;0;20.09.2022
3050713;0;20.09.2022
3050700;0;20.09.2022
2700727;0;20.09.2022
3050667;0;20.09.2022
3050604;0;20.09.2022
3050581;0;20.09.2022
3023022;0;20.09.2022
3050453;0;20.09.2022
3050450;0;20.09.2022
3050414;0;20.09.2022
3050389;0;20.09.2022
2681031;0;20.09.2022
1968197;0;20.09.2022
3050306;0;20.09.2022
3080239;0;20.09.2022
3050254;0;20.09.2022
3050251;2;20.09.2022
2991721;0;20.09.2022
3050224;0;20.09.2022
3050126;0;20.09.2022
2700575;0;20.09.2022
3050100;2;20.09.2022
3050052;0;20.09.2022
3050035;0;20.09.2022
3050028;0;20.09.2022
3050021;0;20.09.2022
3050005;0;20.09.2022
460763;0;20.09.2022
3049982;0;20.09.2022
3022984;0;20.09.2022
3049973;0;20.09.2022
3049970;0;20.09.2022
3049956;0;20.09.2022
3049943;0;20.09.2022
3049922;0;20.09.2022
3022983;6;20.09.2022
3049859;0;20.09.2022
3049822;3;20.09.2022
3049805;0;20.09.2022
3049793;0;20.09.2022
3049769;0;20.09.2022
2736459;0;20.09.2022
3022977;0;20.09.2022
3049737;0;20.09.2022
3049732;0;20.09.2022
2700497;0;20.09.2022
3050531;0;20.09.2022
2828321;0;20.09.2022
3049712;0;20.09.2022
3050836;0;20.09.2022
3050792;0;20.09.2022
3050770;0;20.09.2022
3050733;0;20.09.2022
3050729;0;20.09.2022
2736528;0;20.09.2022
3022961;0;20.09.2022
3050611;0;20.09.2022
1239905;0;20.09.2022
3050599;0;20.09.2022
3049004;0;20.09.2022
3050543;0;20.09.2022
3050509;0;20.09.2022
3050492;0;20.09.2022
3050460;0;20.09.2022
3050454;0;20.09.2022
3050434;0;20.09.2022
2938563;0;20.09.2022
3050425;0;20.09.2022
2700395;0;20.09.2022
3041125;0;20.09.2022
3022949;0;20.09.2022
3050343;0;20.09.2022
3230003;0;20.09.2022
3050304;0;20.09.2022
3050280;0;20.09.2022
3050252;0;20.09.2022
1953902;14.000000000000002;20.09.2022
3101516;0;20.09.2022
3050165;0;20.09.2022
3050153;0;20.09.2022
3022939;0;20.09.2022
2700335;0;20.09.2022
3050127;6;20.09.2022
3050118;0;20.09.2022
3050072;0;20.09.2022
3050069;0;20.09.2022
3022930;0;20.09.2022
3049969;0;20.09.2022
3022926;0;20.09.2022
3022924;0;20.09.2022
3022922;0;20.09.2022
3049818;0;20.09.2022
3049791;0;20.09.2022
3049787;2;20.09.2022
3049776;0;20.09.2022
3022921;0;20.09.2022
3022917;0;20.09.2022
3049690;0;20.09.2022
1403285;0;20.09.2022
2055638;0;20.09.2022
3049685;0;20.09.2022
3022910;0;20.09.2022
1136116;0;20.09.2022
3049666;0;20.09.2022
3051168;0;20.09.2022
3051139;0;20.09.2022
3051121;0;20.09.2022
3051109;0;20.09.2022
3051072;0;20.09.2022
3051033;0;20.09.2022
3023108;0;20.09.2022
3051014;0;20.09.2022
3051004;0;20.09.2022
3050998;0;20.09.2022
3023105;0;20.09.2022
3050913;0;20.09.2022
3050838;0;20.09.2022
3050796;0;20.09.2022
3050757;0;20.09.2022
3050439;0;20.09.2022
3050707;0;20.09.2022
3050649;0;20.09.2022
3050637;0;20.09.2022
3029613;0;20.09.2022
3050630;0;20.09.2022
3050626;0;20.09.2022
3050597;0;20.09.2022
3050593;0;20.09.2022
3050590;0;20.09.2022
3050582;2;20.09.2022
3023085;0;20.09.2022
680233;0;20.09.2022
3050538;7.000000000000001;20.09.2022
3050514;0;20.09.2022
3050505;0;20.09.2022
3050491;0;20.09.2022
3050432;0;20.09.2022
3023078;0;20.09.2022
3050406;9;20.09.2022
3050392;0;20.09.2022
3050762;1;21.09.2022
3050744;0;21.09.2022
3050711;0;21.09.2022
1522393;0;21.09.2022
2883206;0;21.09.2022
3050618;0;21.09.2022
3050613;0;21.09.2022
1537155;2;21.09.2022
3023087;0;21.09.2022
3050497;0;21.09.2022
3050481;0;21.09.2022
3050432;0;21.09.2022
3050406;9;21.09.2022
3050290;0;21.09.2022
2700988;0;21.09.2022
3050275;0;21.09.2022
3050264;0;21.09.2022
3023068;0;21.09.2022
3050226;0;21.09.2022
2700968;0;21.09.2022
3050175;0;21.09.2022
3050163;1;21.09.2022
3050131;0;21.09.2022
2867883;0;21.09.2022
3050099;0;21.09.2022
3050096;0;21.09.2022
3049153;0;21.09.2022
3050055;0;21.09.2022
3050042;0;21.09.2022
3050037;0;21.09.2022
3023058;0;21.09.2022
3049933;0;21.09.2022
3049903;0;21.09.2022
3023055;0;21.09.2022
3049894;0;21.09.2022
3049882;0;21.09.2022
3049876;0;21.09.2022
2700895;0;21.09.2022
3049867;0;21.09.2022
3049838;0;21.09.2022
3049733;0;21.09.2022
3051207;0;21.09.2022
3051205;0;21.09.2022
3051199;0;21.09.2022
3049856;0;21.09.2022
3051184;0;21.09.2022
3051181;0;21.09.2022
3051140;0;21.09.2022
3051129;0;21.09.2022
3051118;0;21.09.2022
3051116;4;21.09.2022
3051108;0;21.09.2022
3051106;0;21.09.2022
3023038;0;21.09.2022
2700832;0;21.09.2022
2700823;0;21.09.2022
3051079;0;21.09.2022
2700818;0;21.09.2022
3051055;0;21.09.2022
3023035;1;21.09.2022
3051032;0;21.09.2022
2893494;0;21.09.2022
3051008;0;21.09.2022
2736480;0;21.09.2022
302478;0;21.09.2022
3023033;0;21.09.2022
3050927;0;21.09.2022
3050908;0;21.09.2022
2700760;0;21.09.2022
297699;6;21.09.2022
3050778;0;21.09.2022
3023027;0;21.09.2022
3050752;0;21.09.2022
3050742;0;21.09.2022
3050706;0;21.09.2022
1466975;1;21.09.2022
3050604;0;21.09.2022
3050572;0;21.09.2022
3050554;0;21.09.2022
3050545;0;21.09.2022
3050542;1;21.09.2022
3023021;0;21.09.2022
3023018;0;21.09.2022
3050380;0;21.09.2022
3050364;0;21.09.2022
3023007;0;21.09.2022
3050354;0;21.09.2022
3050330;0;21.09.2022
3050315;0;21.09.2022
3023003;0;21.09.2022
3050288;0;21.09.2022
3050276;0;21.09.2022
3050257;0;21.09.2022
3050242;0;21.09.2022
3050233;0;21.09.2022
3050215;0;21.09.2022
3050200;3;21.09.2022
2520078;9;21.09.2022
3050122;0;21.09.2022
3050112;0;21.09.2022
2700575;0;21.09.2022
3050106;0;21.09.2022
3235148;0;21.09.2022
3050025;0;21.09.2022
3050017;3;21.09.2022
3049991;0;21.09.2022
3022984;0;21.09.2022
3049970;0;21.09.2022
3049961;0;21.09.2022
3049931;0;21.09.2022
1579458;0;21.09.2022
2778337;0;21.09.2022
3049775;0;21.09.2022
3049760;0;21.09.2022
2700497;0;21.09.2022
3049716;0;21.09.2022
3022968;0;21.09.2022
3049702;0;21.09.2022
3049700;0;21.09.2022
3049697;0;21.09.2022
2768192;0;21.09.2022
3050859;0;21.09.2022
3050816;0;21.09.2022
3050798;0;21.09.2022
1514889;0;21.09.2022
1406632;0;21.09.2022
3050696;0;21.09.2022
64123;0;21.09.2022
3051215;0;21.09.2022
3051202;0;21.09.2022
3051196;0;21.09.2022
3051170;0;21.09.2022
2458428;0;21.09.2022
3051137;0;21.09.2022
3051130;0;21.09.2022
2701173;0;21.09.2022
3051042;0;21.09.2022
3051025;0;21.09.2022
3051018;0;21.09.2022
3023108;0;21.09.2022
3051009;0;21.09.2022
3051001;0;21.09.2022
3050995;0;21.09.2022
3050985;0;21.09.2022
3050961;0;21.09.2022
3050925;0;21.09.2022
3050910;0;21.09.2022
3050904;0;21.09.2022
2982465;0;21.09.2022
3050896;0;21.09.2022
3218254;0;21.09.2022
3050875;0;21.09.2022
3050872;0;21.09.2022
3049735;0;21.09.2022
3050842;0;21.09.2022
3050838;0;21.09.2022
3023101;0;21.09.2022
3050804;0;21.09.2022
3050800;0;21.09.2022
3050129;0;22.09.2022
3050109;0;22.09.2022
3050073;0;22.09.2022
3050059;0;22.09.2022
2700564;0;22.09.2022
3050049;0;22.09.2022
3050035;0;22.09.2022
3049890;0;22.09.2022
2700528;0;22.09.2022
291926;0;22.09.2022
3051107;0;22.09.2022
2778337;0;22.09.2022
3049833;0;22.09.2022
3049827;0;22.09.2022
3049822;3;22.09.2022
3049817;0;22.09.2022
3049799;0;22.09.2022
3049769;0;22.09.2022
3049756;0;22.09.2022
3022897;0;22.09.2022
3022971;6;22.09.2022
3022966;0;22.09.2022
1733960;0;22.09.2022
3050859;0;22.09.2022
3050833;0;22.09.2022
3050829;0;22.09.2022
1522906;0;22.09.2022
2700467;0;22.09.2022
3050770;0;22.09.2022
3050754;0;22.09.2022
3050733;0;22.09.2022
3050723;0;22.09.2022
3050719;1;22.09.2022
3050716;0;22.09.2022
1296795;27;22.09.2022
3050704;0;22.09.2022
2700451;0;22.09.2022
3050750;0;22.09.2022
3050698;0;22.09.2022
2697958;0;22.09.2022
3050674;0;22.09.2022
3022957;0;22.09.2022
3050607;0;22.09.2022
3050555;0;22.09.2022
3050521;0;22.09.2022
3050509;0;22.09.2022
3050460;0;22.09.2022
3050457;0;22.09.2022
3050404;0;22.09.2022
3050397;0;22.09.2022
3050391;0;22.09.2022
3050319;0;22.09.2022
3022945;0;22.09.2022
3050268;0;22.09.2022
3050258;0;22.09.2022
3050249;0;22.09.2022
2501310;0;22.09.2022
3050219;0;22.09.2022
3050205;0;22.09.2022
3050196;1;22.09.2022
3050193;0;22.09.2022
1522759;0;22.09.2022
3050176;0;22.09.2022
3079590;0;22.09.2022
3050171;0;22.09.2022
3050101;4;22.09.2022
3050095;0;22.09.2022
3050029;0;22.09.2022
3050026;0;22.09.2022
1522764;0;22.09.2022
3050012;0;22.09.2022
3049996;6;22.09.2022
3001609;0;22.09.2022
3049981;0;22.09.2022
3049942;0;22.09.2022
3049930;0;22.09.2022
3049899;0;22.09.2022
3049886;0;22.09.2022
3049875;0;22.09.2022
3049860;0;22.09.2022
3049815;0;22.09.2022
3049806;0;22.09.2022
3049791;0;22.09.2022
3049722;0;22.09.2022
3049687;0;22.09.2022
3049684;0;22.09.2022
2700214;0;22.09.2022
2708713;0;23.09.2022
3051208;0;23.09.2022
3051198;0;23.09.2022
3023117;0;23.09.2022
3051180;0;23.09.2022
3051166;0;23.09.2022
3051153;0;23.09.2022
3051127;0;23.09.2022
3051056;0;23.09.2022
3051045;0;23.09.2022
3051033;0;23.09.2022
3051022;0;23.09.2022
3023108;0;23.09.2022
3051004;0;23.09.2022
3050979;0;23.09.2022
3050973;0;23.09.2022
3050940;0;23.09.2022
3050896;0;23.09.2022
3050893;0;23.09.2022
3050890;0;23.09.2022
3050854;0;23.09.2022
3023102;0;23.09.2022
3050846;0;23.09.2022
2701089;0;23.09.2022
3050762;1;23.09.2022
3050731;0;23.09.2022
2698815;0;23.09.2022
3023095;0;23.09.2022
2374170;0;23.09.2022
3050578;0;23.09.2022
3050567;2;23.09.2022
1537155;3;23.09.2022
1553881;0;23.09.2022
3023081;0;23.09.2022
3050488;0;23.09.2022
3050486;0;23.09.2022
3050481;0;23.09.2022
2701030;0;23.09.2022
2701029;0;23.09.2022
3050495;0;23.09.2022
3050403;0;23.09.2022
3234231;0;23.09.2022
3050353;0;23.09.2022
3050317;0;23.09.2022
3023073;0;23.09.2022
3022957;0;21.09.2022
3050636;0;21.09.2022
2700433;0;21.09.2022
3050595;0;21.09.2022
3050471;0;21.09.2022
3050460;0;21.09.2022
2607188;0;21.09.2022
3050431;6;21.09.2022
3022951;0;21.09.2022
3050316;0;21.09.2022
3050252;0;21.09.2022
3050249;0;21.09.2022
3022898;0;21.09.2022
1522759;0;21.09.2022
3050156;0;21.09.2022
3050153;0;21.09.2022
3050144;0;21.09.2022
3022935;0;21.09.2022
3050029;0;21.09.2022
1523371;0;21.09.2022
1522764;0;21.09.2022
3049948;0;21.09.2022
3230824;0;21.09.2022
3049930;0;21.09.2022
3022926;0;21.09.2022
3049800;0;21.09.2022
3049764;0;21.09.2022
3049759;0;21.09.2022
3049755;0;21.09.2022
2875460;0;21.09.2022
3049749;0;21.09.2022
3049731;0;21.09.2022
3049726;0;21.09.2022
3049707;0;21.09.2022
3022912;0;21.09.2022
3199929;0;21.09.2022
3049680;0;21.09.2022
3050438;0;21.09.2022
3049668;0;21.09.2022
3049667;0;21.09.2022
3049663;0;21.09.2022
3049662;0;21.09.2022
2120751;0;21.09.2022
3051208;0;22.09.2022
3051180;0;22.09.2022
3051174;0;22.09.2022
2869631;0;22.09.2022
3051153;0;22.09.2022
3051151;0;22.09.2022
3051147;0;22.09.2022
3051143;0;22.09.2022
3051123;0;22.09.2022
3051063;0;22.09.2022
1088269;10;22.09.2022
3051014;0;22.09.2022
3194256;2;22.09.2022
3051009;0;22.09.2022
3050988;0;22.09.2022
3050985;0;22.09.2022
3050943;0;22.09.2022
3023105;0;22.09.2022
3050893;0;22.09.2022
3023102;0;22.09.2022
3050827;0;22.09.2022
3050815;1;22.09.2022
3050800;0;22.09.2022
3023097;0;22.09.2022
3050757;0;22.09.2022
3050702;0;22.09.2022
3050653;0;22.09.2022
3050645;0;22.09.2022
3050641;0;22.09.2022
3023090;0;22.09.2022
3023089;0;22.09.2022
3023088;1;22.09.2022
1553881;0;22.09.2022
680233;0;22.09.2022
3050500;0;22.09.2022
3050491;0;22.09.2022
3050481;0;22.09.2022
2701029;0;22.09.2022
3050403;0;22.09.2022
3050329;0;22.09.2022
3050325;0;22.09.2022
3023073;0;22.09.2022
3023072;0;22.09.2022
3050253;2;22.09.2022
3050229;5;22.09.2022
3022904;0;22.09.2022
3050160;0;22.09.2022
3050151;0;22.09.2022
3050125;0;22.09.2022
2867883;0;22.09.2022
3050076;0;22.09.2022
3050071;0;22.09.2022
3050050;0;22.09.2022
3023058;0;22.09.2022
3050022;0;22.09.2022
3049882;0;22.09.2022
3049879;0;22.09.2022
3049870;2;22.09.2022
3049864;0;22.09.2022
3212660;1;22.09.2022
788689;0;22.09.2022
1514225;0;22.09.2022
3049804;0;22.09.2022
2700881;0;22.09.2022
3023044;0;22.09.2022
3051187;0;22.09.2022
3051181;0;22.09.2022
3051167;0;22.09.2022
3051152;0;22.09.2022
3051108;0;22.09.2022
3051100;0;22.09.2022
3023038;0;22.09.2022
3051064;0;22.09.2022
2700818;0;22.09.2022
3023035;1;22.09.2022
3051040;30;22.09.2022
3051032;0;22.09.2022
2893494;0;22.09.2022
3050968;0;22.09.2022
3050944;0;22.09.2022
3050933;0;22.09.2022
3050894;0;22.09.2022
3050891;0;22.09.2022
3050818;0;22.09.2022
3050806;0;22.09.2022
3050725;0;22.09.2022
3050713;0;22.09.2022
3050703;0;22.09.2022
3050700;0;22.09.2022
2664953;0;22.09.2022
3050667;0;22.09.2022
3050655;0;22.09.2022
3050566;0;22.09.2022
3050563;0;22.09.2022
3050558;0;22.09.2022
3050501;0;22.09.2022
3023016;0;22.09.2022
3050453;0;22.09.2022
3050383;0;22.09.2022
3092857;0;22.09.2022
2681031;0;22.09.2022
3050306;0;22.09.2022
3050291;0;22.09.2022
3050285;0;22.09.2022
3050233;0;22.09.2022
2991721;0;22.09.2022
3050224;0;22.09.2022
3218678;0;22.09.2022
3021687;0;22.09.2022
3050212;0;22.09.2022
3050195;4;22.09.2022
3022996;0;22.09.2022
3050250;1;23.09.2022
3050234;0;23.09.2022
2700968;0;23.09.2022
3050194;0;23.09.2022
3050125;0;23.09.2022
3023063;0;23.09.2022
3050114;0;23.09.2022
3050105;0;23.09.2022
1617872;4;23.09.2022
3050079;0;23.09.2022
3050074;0;23.09.2022
3050042;0;23.09.2022
3050034;0;23.09.2022
2887375;0;23.09.2022
3049986;0;23.09.2022
2983527;0;23.09.2022
413308;0;23.09.2022
